Label,Damage Descriptions
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,"Collapsed Building On Xinyi N. Rd. & Daren St., Gueiren District, Tainan City"
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School
3,Structural Failure of Columns of Tainan Municipal Yujing Junior High School
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
3,Shanshang District Office; structural failure of columns
